Subset_Size,Selection_Definition,Pair_Number,Outer_A,Outer_B,Jaccard,Empty_Reduced_Sets
3,Excluding_Mandatory,154,R02_F03,R03_F05,,True
3,Excluding_Mandatory,155,R02_F03,R04_F01,,True
3,Excluding_Mandatory,156,R02_F03,R04_F02,,True
3,Excluding_Mandatory,157,R02_F03,R04_F03,,True
3,Excluding_Mandatory,158,R02_F03,R04_F04,,True
3,Excluding_Mandatory,159,R02_F03,R04_F05,,True
3,Excluding_Mandatory,160,R02_F03,R05_F01,,True
3,Excluding_Mandatory,161,R02_F03,R05_F02,,True
3,Excluding_Mandatory,162,R02_F03,R05_F03,,True
3,Excluding_Mandatory,163,R02_F03,R05_F04,,True
3,Excluding_Mandatory,164,R02_F03,R05_F05,,True
3,Excluding_Mandatory,165,R02_F04,R02_F05,,True
3,Excluding_Mandatory,166,R02_F04,R03_F01,,True
3,Excluding_Mandatory,167,R02_F04,R03_F02,,True
3,Excluding_Mandatory,168,R02_F04,R03_F03,,True
3,Excluding_Mandatory,169,R02_F04,R03_F04,,True
3,Excluding_Mandatory,170,R02_F04,R03_F05,,True
3,Excluding_Mandatory,171,R02_F04,R04_F01,,True
3,Excluding_Mandatory,172,R02_F04,R04_F02,,True
3,Excluding_Mandatory,173,R02_F04,R04_F03,,True
3,Excluding_Mandatory,174,R02_F04,R04_F04,,True
3,Excluding_Mandatory,175,R02_F04,R04_F05,,True
3,Excluding_Mandatory,176,R02_F04,R05_F01,,True
3,Excluding_Mandatory,177,R02_F04,R05_F02,,True
3,Excluding_Mandatory,178,R02_F04,R05_F03,,True
3,Excluding_Mandatory,179,R02_F04,R05_F04,,True
3,Excluding_Mandatory,180,R02_F04,R05_F05,,True
3,Excluding_Mandatory,181,R02_F05,R03_F01,,True
3,Excluding_Mandatory,182,R02_F05,R03_F02,,True
3,Excluding_Mandatory,183,R02_F05,R03_F03,,True
3,Excluding_Mandatory,184,R02_F05,R03_F04,,True
3,Excluding_Mandatory,185,R02_F05,R03_F05,,True
3,Excluding_Mandatory,186,R02_F05,R04_F01,,True
3,Excluding_Mandatory,187,R02_F05,R04_F02,,True
3,Excluding_Mandatory,188,R02_F05,R04_F03,,True
3,Excluding_Mandatory,189,R02_F05,R04_F04,,True
3,Excluding_Mandatory,190,R02_F05,R04_F05,,True
3,Excluding_Mandatory,191,R02_F05,R05_F01,,True
3,Excluding_Mandatory,192,R02_F05,R05_F02,,True
3,Excluding_Mandatory,193,R02_F05,R05_F03,,True
3,Excluding_Mandatory,194,R02_F05,R05_F04,,True
3,Excluding_Mandatory,195,R02_F05,R05_F05,,True
3,Excluding_Mandatory,196,R03_F01,R03_F02,,True
3,Excluding_Mandatory,197,R03_F01,R03_F03,,True
3,Excluding_Mandatory,198,R03_F01,R03_F04,,True
3,Excluding_Mandatory,199,R03_F01,R03_F05,,True
3,Excluding_Mandatory,200,R03_F01,R04_F01,,True
3,Excluding_Mandatory,201,R03_F01,R04_F02,,True
3,Excluding_Mandatory,202,R03_F01,R04_F03,,True
3,Excluding_Mandatory,203,R03_F01,R04_F04,,True
3,Excluding_Mandatory,204,R03_F01,R04_F05,,True
3,Excluding_Mandatory,205,R03_F01,R05_F01,,True
3,Excluding_Mandatory,206,R03_F01,R05_F02,,True
3,Excluding_Mandatory,207,R03_F01,R05_F03,,True
3,Excluding_Mandatory,208,R03_F01,R05_F04,,True
3,Excluding_Mandatory,209,R03_F01,R05_F05,,True
3,Excluding_Mandatory,210,R03_F02,R03_F03,,True
3,Excluding_Mandatory,211,R03_F02,R03_F04,,True
3,Excluding_Mandatory,212,R03_F02,R03_F05,,True
3,Excluding_Mandatory,213,R03_F02,R04_F01,,True
3,Excluding_Mandatory,214,R03_F02,R04_F02,,True
3,Excluding_Mandatory,215,R03_F02,R04_F03,,True
3,Excluding_Mandatory,216,R03_F02,R04_F04,,True
3,Excluding_Mandatory,217,R03_F02,R04_F05,,True
3,Excluding_Mandatory,218,R03_F02,R05_F01,,True
3,Excluding_Mandatory,219,R03_F02,R05_F02,,True
3,Excluding_Mandatory,220,R03_F02,R05_F03,,True
3,Excluding_Mandatory,221,R03_F02,R05_F04,,True
3,Excluding_Mandatory,222,R03_F02,R05_F05,,True
3,Excluding_Mandatory,223,R03_F03,R03_F04,,True
3,Excluding_Mandatory,224,R03_F03,R03_F05,,True
3,Excluding_Mandatory,225,R03_F03,R04_F01,,True
3,Excluding_Mandatory,226,R03_F03,R04_F02,,True
3,Excluding_Mandatory,227,R03_F03,R04_F03,,True
3,Excluding_Mandatory,228,R03_F03,R04_F04,,True
3,Excluding_Mandatory,229,R03_F03,R04_F05,,True
3,Excluding_Mandatory,230,R03_F03,R05_F01,,True
3,Excluding_Mandatory,231,R03_F03,R05_F02,,True
3,Excluding_Mandatory,232,R03_F03,R05_F03,,True
3,Excluding_Mandatory,233,R03_F03,R05_F04,,True
3,Excluding_Mandatory,234,R03_F03,R05_F05,,True
3,Excluding_Mandatory,235,R03_F04,R03_F05,,True
3,Excluding_Mandatory,236,R03_F04,R04_F01,,True
3,Excluding_Mandatory,237,R03_F04,R04_F02,,True
3,Excluding_Mandatory,238,R03_F04,R04_F03,,True
3,Excluding_Mandatory,239,R03_F04,R04_F04,,True
3,Excluding_Mandatory,240,R03_F04,R04_F05,,True
3,Excluding_Mandatory,241,R03_F04,R05_F01,,True
3,Excluding_Mandatory,242,R03_F04,R05_F02,,True
3,Excluding_Mandatory,243,R03_F04,R05_F03,,True
3,Excluding_Mandatory,244,R03_F04,R05_F04,,True
3,Excluding_Mandatory,245,R03_F04,R05_F05,,True
3,Excluding_Mandatory,246,R03_F05,R04_F01,,True
3,Excluding_Mandatory,247,R03_F05,R04_F02,,True
3,Excluding_Mandatory,248,R03_F05,R04_F03,,True
3,Excluding_Mandatory,249,R03_F05,R04_F04,,True
3,Excluding_Mandatory,250,R03_F05,R04_F05,,True
3,Excluding_Mandatory,251,R03_F05,R05_F01,,True
3,Excluding_Mandatory,252,R03_F05,R05_F02,,True
3,Excluding_Mandatory,253,R03_F05,R05_F03,,True
3,Excluding_Mandatory,254,R03_F05,R05_F04,,True
3,Excluding_Mandatory,255,R03_F05,R05_F05,,True
3,Excluding_Mandatory,256,R04_F01,R04_F02,,True
3,Excluding_Mandatory,257,R04_F01,R04_F03,,True
3,Excluding_Mandatory,258,R04_F01,R04_F04,,True
3,Excluding_Mandatory,259,R04_F01,R04_F05,,True
3,Excluding_Mandatory,260,R04_F01,R05_F01,,True
3,Excluding_Mandatory,261,R04_F01,R05_F02,,True
3,Excluding_Mandatory,262,R04_F01,R05_F03,,True
3,Excluding_Mandatory,263,R04_F01,R05_F04,,True
3,Excluding_Mandatory,264,R04_F01,R05_F05,,True
3,Excluding_Mandatory,265,R04_F02,R04_F03,,True
3,Excluding_Mandatory,266,R04_F02,R04_F04,,True
3,Excluding_Mandatory,267,R04_F02,R04_F05,,True
3,Excluding_Mandatory,268,R04_F02,R05_F01,,True
3,Excluding_Mandatory,269,R04_F02,R05_F02,,True
3,Excluding_Mandatory,270,R04_F02,R05_F03,,True
3,Excluding_Mandatory,271,R04_F02,R05_F04,,True
3,Excluding_Mandatory,272,R04_F02,R05_F05,,True
3,Excluding_Mandatory,273,R04_F03,R04_F04,,True
3,Excluding_Mandatory,274,R04_F03,R04_F05,,True
3,Excluding_Mandatory,275,R04_F03,R05_F01,,True
3,Excluding_Mandatory,276,R04_F03,R05_F02,,True
3,Excluding_Mandatory,277,R04_F03,R05_F03,,True
3,Excluding_Mandatory,278,R04_F03,R05_F04,,True
3,Excluding_Mandatory,279,R04_F03,R05_F05,,True
3,Excluding_Mandatory,280,R04_F04,R04_F05,,True
3,Excluding_Mandatory,281,R04_F04,R05_F01,,True
3,Excluding_Mandatory,282,R04_F04,R05_F02,,True
3,Excluding_Mandatory,283,R04_F04,R05_F03,,True
3,Excluding_Mandatory,284,R04_F04,R05_F04,,True
3,Excluding_Mandatory,285,R04_F04,R05_F05,,True
3,Excluding_Mandatory,286,R04_F05,R05_F01,,True
3,Excluding_Mandatory,287,R04_F05,R05_F02,,True
3,Excluding_Mandatory,288,R04_F05,R05_F03,,True
3,Excluding_Mandatory,289,R04_F05,R05_F04,,True
3,Excluding_Mandatory,290,R04_F05,R05_F05,,True
3,Excluding_Mandatory,291,R05_F01,R05_F02,,True
3,Excluding_Mandatory,292,R05_F01,R05_F03,,True
3,Excluding_Mandatory,293,R05_F01,R05_F04,,True
3,Excluding_Mandatory,294,R05_F01,R05_F05,,True
3,Excluding_Mandatory,295,R05_F02,R05_F03,,True
3,Excluding_Mandatory,296,R05_F02,R05_F04,,True
3,Excluding_Mandatory,297,R05_F02,R05_F05,,True
3,Excluding_Mandatory,298,R05_F03,R05_F04,,True
3,Excluding_Mandatory,299,R05_F03,R05_F05,,True
3,Excluding_Mandatory,300,R05_F04,R05_F05,,True
4,Including_Mandatory,1,R01_F01,R01_F02,1.0,False
4,Including_Mandatory,2,R01_F01,R01_F03,1.0,False
4,Including_Mandatory,3,R01_F01,R01_F04,1.0,False
4,Including_Mandatory,4,R01_F01,R01_F05,1.0,False
4,Including_Mandatory,5,R01_F01,R02_F01,1.0,False
4,Including_Mandatory,6,R01_F01,R02_F02,1.0,False
4,Including_Mandatory,7,R01_F01,R02_F03,1.0,False
4,Including_Mandatory,8,R01_F01,R02_F04,1.0,False
4,Including_Mandatory,9,R01_F01,R02_F05,1.0,False
4,Including_Mandatory,10,R01_F01,R03_F01,1.0,False
4,Including_Mandatory,11,R01_F01,R03_F02,1.0,False
4,Including_Mandatory,12,R01_F01,R03_F03,1.0,False
4,Including_Mandatory,13,R01_F01,R03_F04,1.0,False
4,Including_Mandatory,14,R01_F01,R03_F05,1.0,False
4,Including_Mandatory,15,R01_F01,R04_F01,1.0,False
4,Including_Mandatory,16,R01_F01,R04_F02,1.0,False
4,Including_Mandatory,17,R01_F01,R04_F03,1.0,False
4,Including_Mandatory,18,R01_F01,R04_F04,1.0,False
4,Including_Mandatory,19,R01_F01,R04_F05,1.0,False
4,Including_Mandatory,20,R01_F01,R05_F01,1.0,False
4,Including_Mandatory,21,R01_F01,R05_F02,1.0,False
4,Including_Mandatory,22,R01_F01,R05_F03,1.0,False
4,Including_Mandatory,23,R01_F01,R05_F04,1.0,False
4,Including_Mandatory,24,R01_F01,R05_F05,1.0,False
4,Including_Mandatory,25,R01_F02,R01_F03,1.0,False
4,Including_Mandatory,26,R01_F02,R01_F04,1.0,False
4,Including_Mandatory,27,R01_F02,R01_F05,1.0,False
4,Including_Mandatory,28,R01_F02,R02_F01,1.0,False
4,Including_Mandatory,29,R01_F02,R02_F02,1.0,False
4,Including_Mandatory,30,R01_F02,R02_F03,1.0,False
4,Including_Mandatory,31,R01_F02,R02_F04,1.0,False
4,Including_Mandatory,32,R01_F02,R02_F05,1.0,False
4,Including_Mandatory,33,R01_F02,R03_F01,1.0,False
4,Including_Mandatory,34,R01_F02,R03_F02,1.0,False
4,Including_Mandatory,35,R01_F02,R03_F03,1.0,False
4,Including_Mandatory,36,R01_F02,R03_F04,1.0,False
4,Including_Mandatory,37,R01_F02,R03_F05,1.0,False
4,Including_Mandatory,38,R01_F02,R04_F01,1.0,False
4,Including_Mandatory,39,R01_F02,R04_F02,1.0,False
4,Including_Mandatory,40,R01_F02,R04_F03,1.0,False
4,Including_Mandatory,41,R01_F02,R04_F04,1.0,False
4,Including_Mandatory,42,R01_F02,R04_F05,1.0,False
4,Including_Mandatory,43,R01_F02,R05_F01,1.0,False
4,Including_Mandatory,44,R01_F02,R05_F02,1.0,False
4,Including_Mandatory,45,R01_F02,R05_F03,1.0,False
4,Including_Mandatory,46,R01_F02,R05_F04,1.0,False
4,Including_Mandatory,47,R01_F02,R05_F05,1.0,False
4,Including_Mandatory,48,R01_F03,R01_F04,1.0,False
4,Including_Mandatory,49,R01_F03,R01_F05,1.0,False
4,Including_Mandatory,50,R01_F03,R02_F01,1.0,False
4,Including_Mandatory,51,R01_F03,R02_F02,1.0,False
4,Including_Mandatory,52,R01_F03,R02_F03,1.0,False
4,Including_Mandatory,53,R01_F03,R02_F04,1.0,False
4,Including_Mandatory,54,R01_F03,R02_F05,1.0,False
4,Including_Mandatory,55,R01_F03,R03_F01,1.0,False
4,Including_Mandatory,56,R01_F03,R03_F02,1.0,False
4,Including_Mandatory,57,R01_F03,R03_F03,1.0,False
4,Including_Mandatory,58,R01_F03,R03_F04,1.0,False
4,Including_Mandatory,59,R01_F03,R03_F05,1.0,False
4,Including_Mandatory,60,R01_F03,R04_F01,1.0,False
4,Including_Mandatory,61,R01_F03,R04_F02,1.0,False
4,Including_Mandatory,62,R01_F03,R04_F03,1.0,False
4,Including_Mandatory,63,R01_F03,R04_F04,1.0,False
4,Including_Mandatory,64,R01_F03,R04_F05,1.0,False
4,Including_Mandatory,65,R01_F03,R05_F01,1.0,False
4,Including_Mandatory,66,R01_F03,R05_F02,1.0,False
4,Including_Mandatory,67,R01_F03,R05_F03,1.0,False
4,Including_Mandatory,68,R01_F03,R05_F04,1.0,False
4,Including_Mandatory,69,R01_F03,R05_F05,1.0,False
4,Including_Mandatory,70,R01_F04,R01_F05,1.0,False
4,Including_Mandatory,71,R01_F04,R02_F01,1.0,False
4,Including_Mandatory,72,R01_F04,R02_F02,1.0,False
4,Including_Mandatory,73,R01_F04,R02_F03,1.0,False
4,Including_Mandatory,74,R01_F04,R02_F04,1.0,False
4,Including_Mandatory,75,R01_F04,R02_F05,1.0,False
4,Including_Mandatory,76,R01_F04,R03_F01,1.0,False
4,Including_Mandatory,77,R01_F04,R03_F02,1.0,False
4,Including_Mandatory,78,R01_F04,R03_F03,1.0,False
4,Including_Mandatory,79,R01_F04,R03_F04,1.0,False
4,Including_Mandatory,80,R01_F04,R03_F05,1.0,False
4,Including_Mandatory,81,R01_F04,R04_F01,1.0,False
4,Including_Mandatory,82,R01_F04,R04_F02,1.0,False
4,Including_Mandatory,83,R01_F04,R04_F03,1.0,False
4,Including_Mandatory,84,R01_F04,R04_F04,1.0,False
4,Including_Mandatory,85,R01_F04,R04_F05,1.0,False
4,Including_Mandatory,86,R01_F04,R05_F01,1.0,False
4,Including_Mandatory,87,R01_F04,R05_F02,1.0,False
4,Including_Mandatory,88,R01_F04,R05_F03,1.0,False
4,Including_Mandatory,89,R01_F04,R05_F04,1.0,False
4,Including_Mandatory,90,R01_F04,R05_F05,1.0,False
4,Including_Mandatory,91,R01_F05,R02_F01,1.0,False
4,Including_Mandatory,92,R01_F05,R02_F02,1.0,False
4,Including_Mandatory,93,R01_F05,R02_F03,1.0,False
4,Including_Mandatory,94,R01_F05,R02_F04,1.0,False
4,Including_Mandatory,95,R01_F05,R02_F05,1.0,False
4,Including_Mandatory,96,R01_F05,R03_F01,1.0,False
4,Including_Mandatory,97,R01_F05,R03_F02,1.0,False
4,Including_Mandatory,98,R01_F05,R03_F03,1.0,False
4,Including_Mandatory,99,R01_F05,R03_F04,1.0,False
4,Including_Mandatory,100,R01_F05,R03_F05,1.0,False
4,Including_Mandatory,101,R01_F05,R04_F01,1.0,False
4,Including_Mandatory,102,R01_F05,R04_F02,1.0,False
4,Including_Mandatory,103,R01_F05,R04_F03,1.0,False
4,Including_Mandatory,104,R01_F05,R04_F04,1.0,False
4,Including_Mandatory,105,R01_F05,R04_F05,1.0,False
4,Including_Mandatory,106,R01_F05,R05_F01,1.0,False
4,Including_Mandatory,107,R01_F05,R05_F02,1.0,False
4,Including_Mandatory,108,R01_F05,R05_F03,1.0,False
4,Including_Mandatory,109,R01_F05,R05_F04,1.0,False
4,Including_Mandatory,110,R01_F05,R05_F05,1.0,False
4,Including_Mandatory,111,R02_F01,R02_F02,1.0,False
4,Including_Mandatory,112,R02_F01,R02_F03,1.0,False
4,Including_Mandatory,113,R02_F01,R02_F04,1.0,False
4,Including_Mandatory,114,R02_F01,R02_F05,1.0,False
4,Including_Mandatory,115,R02_F01,R03_F01,1.0,False
4,Including_Mandatory,116,R02_F01,R03_F02,1.0,False
4,Including_Mandatory,117,R02_F01,R03_F03,1.0,False
4,Including_Mandatory,118,R02_F01,R03_F04,1.0,False
4,Including_Mandatory,119,R02_F01,R03_F05,1.0,False
4,Including_Mandatory,120,R02_F01,R04_F01,1.0,False
4,Including_Mandatory,121,R02_F01,R04_F02,1.0,False
4,Including_Mandatory,122,R02_F01,R04_F03,1.0,False
4,Including_Mandatory,123,R02_F01,R04_F04,1.0,False
4,Including_Mandatory,124,R02_F01,R04_F05,1.0,False
4,Including_Mandatory,125,R02_F01,R05_F01,1.0,False
4,Including_Mandatory,126,R02_F01,R05_F02,1.0,False
4,Including_Mandatory,127,R02_F01,R05_F03,1.0,False
4,Including_Mandatory,128,R02_F01,R05_F04,1.0,False
4,Including_Mandatory,129,R02_F01,R05_F05,1.0,False
4,Including_Mandatory,130,R02_F02,R02_F03,1.0,False
4,Including_Mandatory,131,R02_F02,R02_F04,1.0,False
4,Including_Mandatory,132,R02_F02,R02_F05,1.0,False
4,Including_Mandatory,133,R02_F02,R03_F01,1.0,False
4,Including_Mandatory,134,R02_F02,R03_F02,1.0,False
4,Including_Mandatory,135,R02_F02,R03_F03,1.0,False
4,Including_Mandatory,136,R02_F02,R03_F04,1.0,False
4,Including_Mandatory,137,R02_F02,R03_F05,1.0,False
4,Including_Mandatory,138,R02_F02,R04_F01,1.0,False
4,Including_Mandatory,139,R02_F02,R04_F02,1.0,False
4,Including_Mandatory,140,R02_F02,R04_F03,1.0,False
4,Including_Mandatory,141,R02_F02,R04_F04,1.0,False
4,Including_Mandatory,142,R02_F02,R04_F05,1.0,False
4,Including_Mandatory,143,R02_F02,R05_F01,1.0,False
4,Including_Mandatory,144,R02_F02,R05_F02,1.0,False
4,Including_Mandatory,145,R02_F02,R05_F03,1.0,False
4,Including_Mandatory,146,R02_F02,R05_F04,1.0,False
4,Including_Mandatory,147,R02_F02,R05_F05,1.0,False
4,Including_Mandatory,148,R02_F03,R02_F04,1.0,False
4,Including_Mandatory,149,R02_F03,R02_F05,1.0,False
4,Including_Mandatory,150,R02_F03,R03_F01,1.0,False
4,Including_Mandatory,151,R02_F03,R03_F02,1.0,False
4,Including_Mandatory,152,R02_F03,R03_F03,1.0,False
4,Including_Mandatory,153,R02_F03,R03_F04,1.0,False
4,Including_Mandatory,154,R02_F03,R03_F05,1.0,False
4,Including_Mandatory,155,R02_F03,R04_F01,1.0,False
4,Including_Mandatory,156,R02_F03,R04_F02,1.0,False
4,Including_Mandatory,157,R02_F03,R04_F03,1.0,False
4,Including_Mandatory,158,R02_F03,R04_F04,1.0,False
4,Including_Mandatory,159,R02_F03,R04_F05,1.0,False
4,Including_Mandatory,160,R02_F03,R05_F01,1.0,False
4,Including_Mandatory,161,R02_F03,R05_F02,1.0,False
4,Including_Mandatory,162,R02_F03,R05_F03,1.0,False
4,Including_Mandatory,163,R02_F03,R05_F04,1.0,False
4,Including_Mandatory,164,R02_F03,R05_F05,1.0,False
4,Including_Mandatory,165,R02_F04,R02_F05,1.0,False
4,Including_Mandatory,166,R02_F04,R03_F01,1.0,False
4,Including_Mandatory,167,R02_F04,R03_F02,1.0,False
4,Including_Mandatory,168,R02_F04,R03_F03,1.0,False
4,Including_Mandatory,169,R02_F04,R03_F04,1.0,False
4,Including_Mandatory,170,R02_F04,R03_F05,1.0,False
4,Including_Mandatory,171,R02_F04,R04_F01,1.0,False
4,Including_Mandatory,172,R02_F04,R04_F02,1.0,False
4,Including_Mandatory,173,R02_F04,R04_F03,1.0,False
4,Including_Mandatory,174,R02_F04,R04_F04,1.0,False
4,Including_Mandatory,175,R02_F04,R04_F05,1.0,False
4,Including_Mandatory,176,R02_F04,R05_F01,1.0,False
4,Including_Mandatory,177,R02_F04,R05_F02,1.0,False
4,Including_Mandatory,178,R02_F04,R05_F03,1.0,False
4,Including_Mandatory,179,R02_F04,R05_F04,1.0,False
4,Including_Mandatory,180,R02_F04,R05_F05,1.0,False
4,Including_Mandatory,181,R02_F05,R03_F01,1.0,False
4,Including_Mandatory,182,R02_F05,R03_F02,1.0,False
4,Including_Mandatory,183,R02_F05,R03_F03,1.0,False
4,Including_Mandatory,184,R02_F05,R03_F04,1.0,False
4,Including_Mandatory,185,R02_F05,R03_F05,1.0,False
4,Including_Mandatory,186,R02_F05,R04_F01,1.0,False
4,Including_Mandatory,187,R02_F05,R04_F02,1.0,False
4,Including_Mandatory,188,R02_F05,R04_F03,1.0,False
4,Including_Mandatory,189,R02_F05,R04_F04,1.0,False
4,Including_Mandatory,190,R02_F05,R04_F05,1.0,False
4,Including_Mandatory,191,R02_F05,R05_F01,1.0,False
4,Including_Mandatory,192,R02_F05,R05_F02,1.0,False
4,Including_Mandatory,193,R02_F05,R05_F03,1.0,False
4,Including_Mandatory,194,R02_F05,R05_F04,1.0,False
4,Including_Mandatory,195,R02_F05,R05_F05,1.0,False
4,Including_Mandatory,196,R03_F01,R03_F02,1.0,False
4,Including_Mandatory,197,R03_F01,R03_F03,1.0,False
4,Including_Mandatory,198,R03_F01,R03_F04,1.0,False
4,Including_Mandatory,199,R03_F01,R03_F05,1.0,False
4,Including_Mandatory,200,R03_F01,R04_F01,1.0,False
4,Including_Mandatory,201,R03_F01,R04_F02,1.0,False
4,Including_Mandatory,202,R03_F01,R04_F03,1.0,False
4,Including_Mandatory,203,R03_F01,R04_F04,1.0,False
4,Including_Mandatory,204,R03_F01,R04_F05,1.0,False
4,Including_Mandatory,205,R03_F01,R05_F01,1.0,False
4,Including_Mandatory,206,R03_F01,R05_F02,1.0,False
4,Including_Mandatory,207,R03_F01,R05_F03,1.0,False
4,Including_Mandatory,208,R03_F01,R05_F04,1.0,False
4,Including_Mandatory,209,R03_F01,R05_F05,1.0,False
4,Including_Mandatory,210,R03_F02,R03_F03,1.0,False
4,Including_Mandatory,211,R03_F02,R03_F04,1.0,False
4,Including_Mandatory,212,R03_F02,R03_F05,1.0,False
4,Including_Mandatory,213,R03_F02,R04_F01,1.0,False
4,Including_Mandatory,214,R03_F02,R04_F02,1.0,False
4,Including_Mandatory,215,R03_F02,R04_F03,1.0,False
4,Including_Mandatory,216,R03_F02,R04_F04,1.0,False
4,Including_Mandatory,217,R03_F02,R04_F05,1.0,False
4,Including_Mandatory,218,R03_F02,R05_F01,1.0,False
4,Including_Mandatory,219,R03_F02,R05_F02,1.0,False
4,Including_Mandatory,220,R03_F02,R05_F03,1.0,False
4,Including_Mandatory,221,R03_F02,R05_F04,1.0,False
4,Including_Mandatory,222,R03_F02,R05_F05,1.0,False
4,Including_Mandatory,223,R03_F03,R03_F04,1.0,False
4,Including_Mandatory,224,R03_F03,R03_F05,1.0,False
4,Including_Mandatory,225,R03_F03,R04_F01,1.0,False
4,Including_Mandatory,226,R03_F03,R04_F02,1.0,False
4,Including_Mandatory,227,R03_F03,R04_F03,1.0,False
4,Including_Mandatory,228,R03_F03,R04_F04,1.0,False
4,Including_Mandatory,229,R03_F03,R04_F05,1.0,False
4,Including_Mandatory,230,R03_F03,R05_F01,1.0,False
4,Including_Mandatory,231,R03_F03,R05_F02,1.0,False
4,Including_Mandatory,232,R03_F03,R05_F03,1.0,False
4,Including_Mandatory,233,R03_F03,R05_F04,1.0,False
4,Including_Mandatory,234,R03_F03,R05_F05,1.0,False
4,Including_Mandatory,235,R03_F04,R03_F05,1.0,False
4,Including_Mandatory,236,R03_F04,R04_F01,1.0,False
4,Including_Mandatory,237,R03_F04,R04_F02,1.0,False
4,Including_Mandatory,238,R03_F04,R04_F03,1.0,False
4,Including_Mandatory,239,R03_F04,R04_F04,1.0,False
4,Including_Mandatory,240,R03_F04,R04_F05,1.0,False
4,Including_Mandatory,241,R03_F04,R05_F01,1.0,False
4,Including_Mandatory,242,R03_F04,R05_F02,1.0,False
4,Including_Mandatory,243,R03_F04,R05_F03,1.0,False
4,Including_Mandatory,244,R03_F04,R05_F04,1.0,False
4,Including_Mandatory,245,R03_F04,R05_F05,1.0,False
4,Including_Mandatory,246,R03_F05,R04_F01,1.0,False
4,Including_Mandatory,247,R03_F05,R04_F02,1.0,False
4,Including_Mandatory,248,R03_F05,R04_F03,1.0,False
4,Including_Mandatory,249,R03_F05,R04_F04,1.0,False
4,Including_Mandatory,250,R03_F05,R04_F05,1.0,False
4,Including_Mandatory,251,R03_F05,R05_F01,1.0,False
4,Including_Mandatory,252,R03_F05,R05_F02,1.0,False
4,Including_Mandatory,253,R03_F05,R05_F03,1.0,False
4,Including_Mandatory,254,R03_F05,R05_F04,1.0,False
4,Including_Mandatory,255,R03_F05,R05_F05,1.0,False
4,Including_Mandatory,256,R04_F01,R04_F02,1.0,False
4,Including_Mandatory,257,R04_F01,R04_F03,1.0,False
4,Including_Mandatory,258,R04_F01,R04_F04,1.0,False
4,Including_Mandatory,259,R04_F01,R04_F05,1.0,False
4,Including_Mandatory,260,R04_F01,R05_F01,1.0,False
4,Including_Mandatory,261,R04_F01,R05_F02,1.0,False
4,Including_Mandatory,262,R04_F01,R05_F03,1.0,False
4,Including_Mandatory,263,R04_F01,R05_F04,1.0,False
4,Including_Mandatory,264,R04_F01,R05_F05,1.0,False
4,Including_Mandatory,265,R04_F02,R04_F03,1.0,False
4,Including_Mandatory,266,R04_F02,R04_F04,1.0,False
4,Including_Mandatory,267,R04_F02,R04_F05,1.0,False
4,Including_Mandatory,268,R04_F02,R05_F01,1.0,False
4,Including_Mandatory,269,R04_F02,R05_F02,1.0,False
4,Including_Mandatory,270,R04_F02,R05_F03,1.0,False
4,Including_Mandatory,271,R04_F02,R05_F04,1.0,False
4,Including_Mandatory,272,R04_F02,R05_F05,1.0,False
4,Including_Mandatory,273,R04_F03,R04_F04,1.0,False
4,Including_Mandatory,274,R04_F03,R04_F05,1.0,False
4,Including_Mandatory,275,R04_F03,R05_F01,1.0,False
4,Including_Mandatory,276,R04_F03,R05_F02,1.0,False
4,Including_Mandatory,277,R04_F03,R05_F03,1.0,False
4,Including_Mandatory,278,R04_F03,R05_F04,1.0,False
4,Including_Mandatory,279,R04_F03,R05_F05,1.0,False
4,Including_Mandatory,280,R04_F04,R04_F05,1.0,False
4,Including_Mandatory,281,R04_F04,R05_F01,1.0,False
4,Including_Mandatory,282,R04_F04,R05_F02,1.0,False
4,Including_Mandatory,283,R04_F04,R05_F03,1.0,False
4,Including_Mandatory,284,R04_F04,R05_F04,1.0,False
4,Including_Mandatory,285,R04_F04,R05_F05,1.0,False
4,Including_Mandatory,286,R04_F05,R05_F01,1.0,False
4,Including_Mandatory,287,R04_F05,R05_F02,1.0,False
4,Including_Mandatory,288,R04_F05,R05_F03,1.0,False
4,Including_Mandatory,289,R04_F05,R05_F04,1.0,False
4,Including_Mandatory,290,R04_F05,R05_F05,1.0,False
4,Including_Mandatory,291,R05_F01,R05_F02,1.0,False
4,Including_Mandatory,292,R05_F01,R05_F03,1.0,False
4,Including_Mandatory,293,R05_F01,R05_F04,1.0,False
