Validation_Type,Repeat,Fold,Outer_ID,Original_Index,Role,Composition_ID,Group_Overlap
Fixed_Rowwise,1,2,R01_F02,100,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,2,R01_F02,102,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,2,R01_F02,103,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,2,R01_F02,104,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,2,R01_F02,105,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,2,R01_F02,107,Training,COMP-384273ac244080b1,
Fixed_Rowwise,1,2,R01_F02,110,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,1,2,R01_F02,112,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,1,2,R01_F02,114,Training,COMP-6360354242bed7fe,
Fixed_Rowwise,1,2,R01_F02,115,Training,COMP-15c7378d46cadefa,
Fixed_Rowwise,1,2,R01_F02,123,Training,COMP-0ee2ef468faff8db,
Fixed_Rowwise,1,2,R01_F02,126,Training,COMP-5502f8bc72167a0b,
Fixed_Rowwise,1,2,R01_F02,127,Training,COMP-5502f8bc72167a0b,
Fixed_Rowwise,1,2,R01_F02,130,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,133,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,134,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,138,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,141,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,142,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,143,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,144,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,145,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,147,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,1,2,R01_F02,148,Training,COMP-150ce51691dfb5f9,
Fixed_Rowwise,1,2,R01_F02,149,Training,COMP-266a388f7afdbe91,
Fixed_Rowwise,1,2,R01_F02,154,Training,COMP-150ce51691dfb5f9,
Fixed_Rowwise,1,2,R01_F02,156,Training,COMP-941f92def7f50542,
Fixed_Rowwise,1,2,R01_F02,157,Training,COMP-ddfcf6030a718a0c,
Fixed_Rowwise,1,2,R01_F02,160,Training,COMP-0346738121cb655e,
Fixed_Rowwise,1,2,R01_F02,161,Training,COMP-eacd4f126ab29a30,
Fixed_Rowwise,1,2,R01_F02,162,Training,COMP-ddfcf6030a718a0c,
Fixed_Rowwise,1,2,R01_F02,163,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,1,2,R01_F02,164,Training,COMP-941f92def7f50542,
Fixed_Rowwise,1,2,R01_F02,167,Training,COMP-eacd4f126ab29a30,
Fixed_Rowwise,1,2,R01_F02,169,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,1,2,R01_F02,172,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,1,2,R01_F02,175,Training,COMP-b72f6533b137a4f6,
Fixed_Rowwise,1,2,R01_F02,176,Training,COMP-5479c448b954c055,
Fixed_Rowwise,1,2,R01_F02,178,Training,COMP-b9abc443805301b1,
Fixed_Rowwise,1,2,R01_F02,181,Training,COMP-69c6ecd7284d3b47,
Fixed_Rowwise,1,2,R01_F02,182,Training,COMP-630f3050f45faf36,
Fixed_Rowwise,1,2,R01_F02,183,Training,COMP-630f3050f45faf36,
Fixed_Rowwise,1,2,R01_F02,184,Training,COMP-0966c0019ec07f39,
Fixed_Rowwise,1,2,R01_F02,186,Training,COMP-0966c0019ec07f39,
Fixed_Rowwise,1,2,R01_F02,187,Training,COMP-a7670bf71188b1d6,
Fixed_Rowwise,1,2,R01_F02,188,Training,COMP-a7670bf71188b1d6,
Fixed_Rowwise,1,2,R01_F02,194,Training,COMP-445f55453794f59c,
Fixed_Rowwise,1,2,R01_F02,199,Training,COMP-6525c735bb50fb1c,
Fixed_Rowwise,1,2,R01_F02,200,Training,COMP-b878df279a448475,
Fixed_Rowwise,1,2,R01_F02,201,Training,COMP-05480af3b167ab05,
Fixed_Rowwise,1,2,R01_F02,202,Training,COMP-598bc18a3ba07a9e,
Fixed_Rowwise,1,2,R01_F02,205,Training,COMP-d8a14990923ce9f7,
Fixed_Rowwise,1,2,R01_F02,207,Training,COMP-948abb1ebd270642,
Fixed_Rowwise,1,2,R01_F02,210,Training,COMP-d7494ade7e8dd694,
Fixed_Rowwise,1,2,R01_F02,211,Training,COMP-b775405901636085,
Fixed_Rowwise,1,2,R01_F02,214,Training,COMP-35e38ea13dc05b9e,
Fixed_Rowwise,1,2,R01_F02,215,Training,COMP-6b4f0394292930ba,
Fixed_Rowwise,1,2,R01_F02,216,Training,COMP-4a76c05754ee1efa,
Fixed_Rowwise,1,2,R01_F02,219,Training,COMP-eae7689b221fd7f8,
Fixed_Rowwise,1,2,R01_F02,225,Training,COMP-289a02a6b94655b9,
Fixed_Rowwise,1,2,R01_F02,229,Training,COMP-2753cd2e053c8c98,
Fixed_Rowwise,1,2,R01_F02,230,Training,COMP-0107563adaed8d01,
Fixed_Rowwise,1,2,R01_F02,231,Training,COMP-0e256dc7494452a7,
Fixed_Rowwise,1,2,R01_F02,235,Training,COMP-091a20b5a1dfb76f,
Fixed_Rowwise,1,2,R01_F02,236,Training,COMP-44fea4804e888e0a,
Fixed_Rowwise,1,2,R01_F02,237,Training,COMP-4ef2bcae5243588c,
Fixed_Rowwise,1,2,R01_F02,238,Training,COMP-fc5c3e46d2655b62,
Fixed_Rowwise,1,2,R01_F02,239,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,1,2,R01_F02,242,Training,COMP-631a18a4a6b20c0c,
Fixed_Rowwise,1,2,R01_F02,243,Training,COMP-b0cc51380afea02b,
Fixed_Rowwise,1,2,R01_F02,246,Training,COMP-1fc9679353325516,
Fixed_Rowwise,1,2,R01_F02,247,Training,COMP-e295ac85ac1ada41,
Fixed_Rowwise,1,2,R01_F02,249,Training,COMP-e295ac85ac1ada41,
Fixed_Rowwise,1,2,R01_F02,251,Training,COMP-dd1e9c4c0f247912,
Fixed_Rowwise,1,2,R01_F02,252,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,1,2,R01_F02,253,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,1,2,R01_F02,255,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,256,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,257,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,258,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,259,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,260,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,266,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,268,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,272,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,273,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,282,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,283,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,285,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,286,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,288,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,296,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,303,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,306,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,307,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,309,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,310,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,311,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,313,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,315,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,320,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,322,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,324,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,325,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,328,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,331,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,333,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,334,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,337,Training,COMP-06072d2dd3b021af,
Fixed_Rowwise,1,2,R01_F02,339,Training,COMP-06072d2dd3b021af,
Fixed_Rowwise,1,2,R01_F02,341,Training,COMP-221944a235b3f36b,
Fixed_Rowwise,1,2,R01_F02,342,Training,COMP-221944a235b3f36b,
Fixed_Rowwise,1,2,R01_F02,345,Training,COMP-e1e52574fbb04f58,
Fixed_Rowwise,1,2,R01_F02,347,Training,COMP-e1e52574fbb04f58,
Fixed_Rowwise,1,2,R01_F02,348,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,1,2,R01_F02,349,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,1,2,R01_F02,350,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,1,2,R01_F02,351,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,1,2,R01_F02,352,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,1,2,R01_F02,354,Training,COMP-59f47d6774b9fdfb,
Fixed_Rowwise,1,2,R01_F02,356,Training,COMP-59f47d6774b9fdfb,
Fixed_Rowwise,1,2,R01_F02,358,Training,COMP-59f47d6774b9fdfb,
Fixed_Rowwise,1,2,R01_F02,360,Training,COMP-0765adc8c505dd3b,
Fixed_Rowwise,1,2,R01_F02,363,Training,COMP-0765adc8c505dd3b,
Fixed_Rowwise,1,2,R01_F02,364,Training,COMP-0765adc8c505dd3b,
Fixed_Rowwise,1,2,R01_F02,365,Training,COMP-e1e52574fbb04f58,
Fixed_Rowwise,1,2,R01_F02,371,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,372,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,375,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,378,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,380,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,381,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,384,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,386,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,387,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,388,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,389,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,391,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,393,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,395,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,399,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,402,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,404,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,405,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,406,Training,COMP-7fb1fecc93ced403,
Fixed_Rowwise,1,2,R01_F02,408,Training,COMP-7fb1fecc93ced403,
Fixed_Rowwise,1,2,R01_F02,413,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,1,2,R01_F02,414,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,1,2,R01_F02,415,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,1,2,R01_F02,421,Training,COMP-edeedccfd8f07e13,
Fixed_Rowwise,1,2,R01_F02,424,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,425,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,427,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,431,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,432,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,438,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,441,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,444,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,445,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,448,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,449,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,450,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,451,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,4,Validation,COMP-862c9c676a6f1012,
Fixed_Rowwise,1,2,R01_F02,14,Validation,COMP-609dfbaf681359b8,
Fixed_Rowwise,1,2,R01_F02,26,Validation,COMP-7decbe1f0284bd78,
Fixed_Rowwise,1,2,R01_F02,28,Validation,COMP-3632fb12e94bc35a,
Fixed_Rowwise,1,2,R01_F02,52,Validation,COMP-06f5d2a767a65349,
Fixed_Rowwise,1,2,R01_F02,61,Validation,COMP-3f22c6642a7a1344,
Fixed_Rowwise,1,2,R01_F02,62,Validation,COMP-21d126c9d34df073,
Fixed_Rowwise,1,2,R01_F02,94,Validation,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,2,R01_F02,106,Validation,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,2,R01_F02,111,Validation,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,1,2,R01_F02,118,Validation,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,1,2,R01_F02,120,Validation,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,1,2,R01_F02,121,Validation,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,1,2,R01_F02,122,Validation,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,1,2,R01_F02,125,Validation,COMP-0ee2ef468faff8db,
Fixed_Rowwise,1,2,R01_F02,135,Validation,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,139,Validation,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,2,R01_F02,146,Validation,COMP-266a388f7afdbe91,
Fixed_Rowwise,1,2,R01_F02,150,Validation,COMP-055230aabe7d502c,
Fixed_Rowwise,1,2,R01_F02,152,Validation,COMP-055230aabe7d502c,
Fixed_Rowwise,1,2,R01_F02,159,Validation,COMP-0346738121cb655e,
Fixed_Rowwise,1,2,R01_F02,168,Validation,COMP-92ed17371ff559b6,
Fixed_Rowwise,1,2,R01_F02,173,Validation,COMP-0d41a2cf75110ad6,
Fixed_Rowwise,1,2,R01_F02,174,Validation,COMP-a35a20d65351aafe,
Fixed_Rowwise,1,2,R01_F02,177,Validation,COMP-5479c448b954c055,
Fixed_Rowwise,1,2,R01_F02,193,Validation,COMP-889d7d6c6dbf5b76,
Fixed_Rowwise,1,2,R01_F02,197,Validation,COMP-880bd22028629a8e,
Fixed_Rowwise,1,2,R01_F02,221,Validation,COMP-20d1e620c817cb5a,
Fixed_Rowwise,1,2,R01_F02,224,Validation,COMP-93900d7c81c38cdd,
Fixed_Rowwise,1,2,R01_F02,226,Validation,COMP-93900d7c81c38cdd,
Fixed_Rowwise,1,2,R01_F02,228,Validation,COMP-46e30c1bd5e987da,
Fixed_Rowwise,1,2,R01_F02,232,Validation,COMP-0e256dc7494452a7,
Fixed_Rowwise,1,2,R01_F02,233,Validation,COMP-e60cc4ecffe6b7df,
Fixed_Rowwise,1,2,R01_F02,240,Validation,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,1,2,R01_F02,241,Validation,COMP-631a18a4a6b20c0c,
Fixed_Rowwise,1,2,R01_F02,263,Validation,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,271,Validation,COMP-95a56990f4bea8a9,
Fixed_Rowwise,1,2,R01_F02,292,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,295,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,300,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,316,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,1,2,R01_F02,321,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,323,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,326,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,327,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,1,2,R01_F02,344,Validation,COMP-e1e52574fbb04f58,
Fixed_Rowwise,1,2,R01_F02,369,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,376,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,382,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,1,2,R01_F02,418,Validation,COMP-a85acb2f2da0216b,
Fixed_Rowwise,1,2,R01_F02,422,Validation,COMP-edeedccfd8f07e13,
Fixed_Rowwise,1,2,R01_F02,429,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,434,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,2,R01_F02,440,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,1,3,R01_F03,3,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,1,3,R01_F03,4,Training,COMP-862c9c676a6f1012,
Fixed_Rowwise,1,3,R01_F03,5,Training,COMP-8e1fe5f59d3c7565,
Fixed_Rowwise,1,3,R01_F03,8,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,1,3,R01_F03,10,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,1,3,R01_F03,12,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,1,3,R01_F03,13,Training,COMP-27021c945dc6ef2d,
Fixed_Rowwise,1,3,R01_F03,14,Training,COMP-609dfbaf681359b8,
Fixed_Rowwise,1,3,R01_F03,21,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,1,3,R01_F03,23,Training,COMP-81f8a3600f73b006,
Fixed_Rowwise,1,3,R01_F03,24,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,1,3,R01_F03,26,Training,COMP-7decbe1f0284bd78,
Fixed_Rowwise,1,3,R01_F03,27,Training,COMP-73d52e7a36d559a9,
Fixed_Rowwise,1,3,R01_F03,28,Training,COMP-3632fb12e94bc35a,
Fixed_Rowwise,1,3,R01_F03,29,Training,COMP-773f99d6dc417f9e,
Fixed_Rowwise,1,3,R01_F03,32,Training,COMP-81f8a3600f73b006,
Fixed_Rowwise,1,3,R01_F03,35,Training,COMP-a87a2533a652007c,
Fixed_Rowwise,1,3,R01_F03,36,Training,COMP-87a7ec252c82f56c,
Fixed_Rowwise,1,3,R01_F03,37,Training,COMP-f6d84b53636ddfbe,
Fixed_Rowwise,1,3,R01_F03,40,Training,COMP-1af7d3f3b3b924e5,
Fixed_Rowwise,1,3,R01_F03,41,Training,COMP-1af7d3f3b3b924e5,
Fixed_Rowwise,1,3,R01_F03,48,Training,COMP-b611e8d56579c910,
Fixed_Rowwise,1,3,R01_F03,52,Training,COMP-06f5d2a767a65349,
Fixed_Rowwise,1,3,R01_F03,53,Training,COMP-06f5d2a767a65349,
Fixed_Rowwise,1,3,R01_F03,61,Training,COMP-3f22c6642a7a1344,
Fixed_Rowwise,1,3,R01_F03,62,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,1,3,R01_F03,63,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,1,3,R01_F03,64,Training,COMP-3157f0dc71f862ff,
Fixed_Rowwise,1,3,R01_F03,66,Training,COMP-b8df58296dba2095,
Fixed_Rowwise,1,3,R01_F03,67,Training,COMP-49d8e1edbf1c2fbd,
Fixed_Rowwise,1,3,R01_F03,68,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,1,3,R01_F03,69,Training,COMP-8cee7ef8867afd2d,
Fixed_Rowwise,1,3,R01_F03,74,Training,COMP-f9a00d6d8411a0d1,
Fixed_Rowwise,1,3,R01_F03,80,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,1,3,R01_F03,83,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,1,3,R01_F03,84,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,1,3,R01_F03,85,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,1,3,R01_F03,87,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,1,3,R01_F03,88,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,3,R01_F03,92,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,3,R01_F03,94,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,3,R01_F03,96,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,3,R01_F03,97,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,1,3,R01_F03,98,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,1,3,R01_F03,99,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,1,3,R01_F03,102,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,3,R01_F03,103,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,3,R01_F03,104,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,3,R01_F03,106,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,1,3,R01_F03,107,Training,COMP-384273ac244080b1,
Fixed_Rowwise,1,3,R01_F03,110,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,1,3,R01_F03,111,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,1,3,R01_F03,112,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,1,3,R01_F03,114,Training,COMP-6360354242bed7fe,
Fixed_Rowwise,1,3,R01_F03,115,Training,COMP-15c7378d46cadefa,
Fixed_Rowwise,1,3,R01_F03,118,Training,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,1,3,R01_F03,120,Training,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,1,3,R01_F03,121,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,1,3,R01_F03,122,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,1,3,R01_F03,123,Training,COMP-0ee2ef468faff8db,
Fixed_Rowwise,1,3,R01_F03,125,Training,COMP-0ee2ef468faff8db,
Fixed_Rowwise,1,3,R01_F03,126,Training,COMP-5502f8bc72167a0b,
Fixed_Rowwise,1,3,R01_F03,127,Training,COMP-5502f8bc72167a0b,
Fixed_Rowwise,1,3,R01_F03,130,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,133,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,134,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,135,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,139,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,141,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,142,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,143,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,144,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,145,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,1,3,R01_F03,146,Training,COMP-266a388f7afdbe91,
Fixed_Rowwise,1,3,R01_F03,147,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,1,3,R01_F03,148,Training,COMP-150ce51691dfb5f9,
Fixed_Rowwise,1,3,R01_F03,150,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,1,3,R01_F03,152,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,1,3,R01_F03,156,Training,COMP-941f92def7f50542,
Fixed_Rowwise,1,3,R01_F03,159,Training,COMP-0346738121cb655e,
Fixed_Rowwise,1,3,R01_F03,160,Training,COMP-0346738121cb655e,
Fixed_Rowwise,1,3,R01_F03,161,Training,COMP-eacd4f126ab29a30,
Fixed_Rowwise,1,3,R01_F03,162,Training,COMP-ddfcf6030a718a0c,
Fixed_Rowwise,1,3,R01_F03,163,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,1,3,R01_F03,164,Training,COMP-941f92def7f50542,
Fixed_Rowwise,1,3,R01_F03,167,Training,COMP-eacd4f126ab29a30,
Fixed_Rowwise,1,3,R01_F03,168,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,1,3,R01_F03,169,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,1,3,R01_F03,172,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,1,3,R01_F03,173,Training,COMP-0d41a2cf75110ad6,
Fixed_Rowwise,1,3,R01_F03,174,Training,COMP-a35a20d65351aafe,
Fixed_Rowwise,1,3,R01_F03,175,Training,COMP-b72f6533b137a4f6,
Fixed_Rowwise,1,3,R01_F03,177,Training,COMP-5479c448b954c055,
Fixed_Rowwise,1,3,R01_F03,178,Training,COMP-b9abc443805301b1,
Fixed_Rowwise,1,3,R01_F03,182,Training,COMP-630f3050f45faf36,
Fixed_Rowwise,1,3,R01_F03,183,Training,COMP-630f3050f45faf36,
Fixed_Rowwise,1,3,R01_F03,184,Training,COMP-0966c0019ec07f39,
Fixed_Rowwise,1,3,R01_F03,186,Training,COMP-0966c0019ec07f39,
Fixed_Rowwise,1,3,R01_F03,188,Training,COMP-a7670bf71188b1d6,
Fixed_Rowwise,1,3,R01_F03,193,Training,COMP-889d7d6c6dbf5b76,
Fixed_Rowwise,1,3,R01_F03,194,Training,COMP-445f55453794f59c,
Fixed_Rowwise,1,3,R01_F03,197,Training,COMP-880bd22028629a8e,
Fixed_Rowwise,1,3,R01_F03,199,Training,COMP-6525c735bb50fb1c,
Fixed_Rowwise,1,3,R01_F03,200,Training,COMP-b878df279a448475,
Fixed_Rowwise,1,3,R01_F03,201,Training,COMP-05480af3b167ab05,
Fixed_Rowwise,1,3,R01_F03,202,Training,COMP-598bc18a3ba07a9e,
Fixed_Rowwise,1,3,R01_F03,205,Training,COMP-d8a14990923ce9f7,
Fixed_Rowwise,1,3,R01_F03,210,Training,COMP-d7494ade7e8dd694,
